address	original_name	display_name	name_source	class	bucket	route_source	path	src_chunk
800cd810	FUN_800cd810	knockback-targeting_candidate_800cd810	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/800cd810_knockback-targeting_candidate_800cd810.c	chunk_0021.c
800cd89c	FUN_800cd89c	knockback-targeting_candidate_800cd89c	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/800cd89c_knockback-targeting_candidate_800cd89c.c	chunk_0021.c
800cd988	FUN_800cd988	FUN_800cd988	generated		game-unsorted	symbol-or-address	game/unsorted/800cd988_FUN_800cd988.c	chunk_0021.c
800cd9d8	FUN_800cd9d8	force-setup_candidate_800cd9d8	evidence-index		force-setup	evidence-topic	game/battle/force-setup/800cd9d8_force-setup_candidate_800cd9d8.c	chunk_0021.c
800cdab4	FUN_800cdab4	movement-physics_candidate_800cdab4	evidence-index		movement-physics	evidence-topic	game/physics/movement/800cdab4_movement-physics_candidate_800cdab4.c	chunk_0021.c
800cdb88	FUN_800cdb88	FUN_800cdb88	generated		game-unsorted	symbol-or-address	game/unsorted/800cdb88_FUN_800cdb88.c	chunk_0021.c
800cdbf8	FUN_800cdbf8	FUN_800cdbf8	generated		game-unsorted	symbol-or-address	game/unsorted/800cdbf8_FUN_800cdbf8.c	chunk_0021.c
800cdc48	FUN_800cdc48	force-setup_candidate_800cdc48	evidence-index		force-setup	evidence-topic	game/battle/force-setup/800cdc48_force-setup_candidate_800cdc48.c	chunk_0021.c
800cdd1c	FUN_800cdd1c	knockback-targeting_candidate_800cdd1c	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/800cdd1c_knockback-targeting_candidate_800cdd1c.c	chunk_0021.c
800cddf0	FUN_800cddf0	force-setup_candidate_800cddf0	evidence-index		force-setup	evidence-topic	game/battle/force-setup/800cddf0_force-setup_candidate_800cddf0.c	chunk_0021.c
800cdf20	FUN_800cdf20	force-setup_candidate_800cdf20	evidence-index		force-setup	evidence-topic	game/battle/force-setup/800cdf20_force-setup_candidate_800cdf20.c	chunk_0021.c
800ce000	FUN_800ce000	force-setup_candidate_800ce000	evidence-index		force-setup	evidence-topic	game/battle/force-setup/800ce000_force-setup_candidate_800ce000.c	chunk_0021.c
800ce138	FUN_800ce138	FUN_800ce138	generated		game-unsorted	symbol-or-address	game/unsorted/800ce138_FUN_800ce138.c	chunk_0021.c
800ce184	FUN_800ce184	FUN_800ce184	generated		game-unsorted	symbol-or-address	game/unsorted/800ce184_FUN_800ce184.c	chunk_0021.c
800ce1d4	FUN_800ce1d4	knockback-targeting_candidate_800ce1d4	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/800ce1d4_knockback-targeting_candidate_800ce1d4.c	chunk_0021.c
800ce298	FUN_800ce298	knockback-targeting_candidate_800ce298	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/800ce298_knockback-targeting_candidate_800ce298.c	chunk_0021.c
800ce33c	FUN_800ce33c	knockback-targeting_candidate_800ce33c	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/800ce33c_knockback-targeting_candidate_800ce33c.c	chunk_0021.c
800ce454	FUN_800ce454	force-setup_candidate_800ce454	evidence-index		force-setup	evidence-topic	game/battle/force-setup/800ce454_force-setup_candidate_800ce454.c	chunk_0021.c
800ce534	FUN_800ce534	knockback-targeting_candidate_800ce534	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/800ce534_knockback-targeting_candidate_800ce534.c	chunk_0021.c
800ce5dc	FUN_800ce5dc	FUN_800ce5dc	generated		game-unsorted	symbol-or-address	game/unsorted/800ce5dc_FUN_800ce5dc.c	chunk_0021.c
800ce66c	FUN_800ce66c	FUN_800ce66c	generated		game-unsorted	symbol-or-address	game/unsorted/800ce66c_FUN_800ce66c.c	chunk_0021.c
800ce680	FUN_800ce680	FUN_800ce680	generated		game-unsorted	symbol-or-address	game/unsorted/800ce680_FUN_800ce680.c	chunk_0021.c
800ce858	FUN_800ce858	FUN_800ce858	generated		game-unsorted	symbol-or-address	game/unsorted/800ce858_FUN_800ce858.c	chunk_0021.c
800cea1c	FUN_800cea1c	FUN_800cea1c	generated		game-unsorted	symbol-or-address	game/unsorted/800cea1c_FUN_800cea1c.c	chunk_0021.c
800cea5c	FUN_800cea5c	FUN_800cea5c	generated		game-unsorted	symbol-or-address	game/unsorted/800cea5c_FUN_800cea5c.c	chunk_0021.c
800cea98	FUN_800cea98	FUN_800cea98	generated		game-unsorted	symbol-or-address	game/unsorted/800cea98_FUN_800cea98.c	chunk_0021.c
800ceae0	FUN_800ceae0	FUN_800ceae0	generated		game-unsorted	symbol-or-address	game/unsorted/800ceae0_FUN_800ceae0.c	chunk_0021.c
800ceb28	FUN_800ceb28	force-setup_candidate_800ceb28	evidence-index		force-setup	evidence-topic	game/battle/force-setup/800ceb28_force-setup_candidate_800ceb28.c	chunk_0021.c
800cec34	FUN_800cec34	knockback-targeting_candidate_800cec34	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/800cec34_knockback-targeting_candidate_800cec34.c	chunk_0021.c
800ced0c	FUN_800ced0c	knockback-targeting_candidate_800ced0c	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/800ced0c_knockback-targeting_candidate_800ced0c.c	chunk_0021.c
800cef38	FUN_800cef38	FUN_800cef38	generated		game-unsorted	symbol-or-address	game/unsorted/800cef38_FUN_800cef38.c	chunk_0021.c
800cef74	FUN_800cef74	FUN_800cef74	generated		game-unsorted	symbol-or-address	game/unsorted/800cef74_FUN_800cef74.c	chunk_0021.c
800ceffc	FUN_800ceffc	movement-physics_candidate_800ceffc	evidence-index		movement-physics	evidence-topic	game/physics/movement/800ceffc_movement-physics_candidate_800ceffc.c	chunk_0021.c
800cf108	FUN_800cf108	battle-initialization_candidate_800cf108	evidence-index		battle-initialization	evidence-topic	game/battle/initialization/800cf108_battle-initialization_candidate_800cf108.c	chunk_0021.c
800cf300	FUN_800cf300	FUN_800cf300	generated		game-unsorted	symbol-or-address	game/unsorted/800cf300_FUN_800cf300.c	chunk_0021.c
800cf348	FUN_800cf348	force-setup_candidate_800cf348	evidence-index		force-setup	evidence-topic	game/battle/force-setup/800cf348_force-setup_candidate_800cf348.c	chunk_0021.c
800cf3f4	FUN_800cf3f4	force-setup_candidate_800cf3f4	evidence-index		force-setup	evidence-topic	game/battle/force-setup/800cf3f4_force-setup_candidate_800cf3f4.c	chunk_0021.c
800cf4c4	FUN_800cf4c4	force-setup_candidate_800cf4c4	evidence-index		force-setup	evidence-topic	game/battle/force-setup/800cf4c4_force-setup_candidate_800cf4c4.c	chunk_0021.c
800cf6fc	FUN_800cf6fc	FUN_800cf6fc	generated		game-unsorted	symbol-or-address	game/unsorted/800cf6fc_FUN_800cf6fc.c	chunk_0021.c
800cf884	FUN_800cf884	FUN_800cf884	generated		game-unsorted	symbol-or-address	game/unsorted/800cf884_FUN_800cf884.c	chunk_0021.c
800cf8c0	FUN_800cf8c0	FUN_800cf8c0	generated		game-unsorted	symbol-or-address	game/unsorted/800cf8c0_FUN_800cf8c0.c	chunk_0021.c
800cf8f4	FUN_800cf8f4	FUN_800cf8f4	generated		game-unsorted	symbol-or-address	game/unsorted/800cf8f4_FUN_800cf8f4.c	chunk_0021.c
800cf928	FUN_800cf928	FUN_800cf928	generated		game-unsorted	symbol-or-address	game/unsorted/800cf928_FUN_800cf928.c	chunk_0021.c
800cf968	FUN_800cf968	FUN_800cf968	generated		game-unsorted	symbol-or-address	game/unsorted/800cf968_FUN_800cf968.c	chunk_0021.c
800cf990	FUN_800cf990	FUN_800cf990	generated		game-unsorted	symbol-or-address	game/unsorted/800cf990_FUN_800cf990.c	chunk_0021.c
800cf9cc	FUN_800cf9cc	FUN_800cf9cc	generated		game-unsorted	symbol-or-address	game/unsorted/800cf9cc_FUN_800cf9cc.c	chunk_0021.c
800cfa00	FUN_800cfa00	FUN_800cfa00	generated		game-unsorted	symbol-or-address	game/unsorted/800cfa00_FUN_800cfa00.c	chunk_0021.c
800cfa38	FUN_800cfa38	force-setup_candidate_800cfa38	evidence-index		force-setup	evidence-topic	game/battle/force-setup/800cfa38_force-setup_candidate_800cfa38.c	chunk_0021.c
800cfb94	FUN_800cfb94	battle-initialization_candidate_800cfb94	evidence-index		battle-initialization	evidence-topic	game/battle/initialization/800cfb94_battle-initialization_candidate_800cfb94.c	chunk_0021.c
800cfc38	FUN_800cfc38	FUN_800cfc38	generated		game-unsorted	symbol-or-address	game/unsorted/800cfc38_FUN_800cfc38.c	chunk_0021.c
800cfc74	FUN_800cfc74	force-setup_candidate_800cfc74	evidence-index		force-setup	evidence-topic	game/battle/force-setup/800cfc74_force-setup_candidate_800cfc74.c	chunk_0021.c
800cfdf0	FUN_800cfdf0	battle-initialization_candidate_800cfdf0	evidence-index		battle-initialization	evidence-topic	game/battle/initialization/800cfdf0_battle-initialization_candidate_800cfdf0.c	chunk_0021.c
800cff98	FUN_800cff98	FUN_800cff98	generated		game-unsorted	symbol-or-address	game/unsorted/800cff98_FUN_800cff98.c	chunk_0021.c
800d00a4	FUN_800d00a4	FUN_800d00a4	generated		game-unsorted	symbol-or-address	game/unsorted/800d00a4_FUN_800d00a4.c	chunk_0021.c
800d033c	FUN_800d033c	FUN_800d033c	generated		game-unsorted	symbol-or-address	game/unsorted/800d033c_FUN_800d033c.c	chunk_0021.c
800d037c	FUN_800d037c	FUN_800d037c	generated		game-unsorted	symbol-or-address	game/unsorted/800d037c_FUN_800d037c.c	chunk_0021.c
800d03dc	FUN_800d03dc	FUN_800d03dc	generated		game-unsorted	symbol-or-address	game/unsorted/800d03dc_FUN_800d03dc.c	chunk_0021.c
800d0418	FUN_800d0418	FUN_800d0418	generated		game-unsorted	symbol-or-address	game/unsorted/800d0418_FUN_800d0418.c	chunk_0021.c
800d0454	FUN_800d0454	FUN_800d0454	generated		game-unsorted	symbol-or-address	game/unsorted/800d0454_FUN_800d0454.c	chunk_0021.c
800d049c	FUN_800d049c	movement-physics_candidate_800d049c	evidence-index		movement-physics	evidence-topic	game/physics/movement/800d049c_movement-physics_candidate_800d049c.c	chunk_0021.c
800d0514	FUN_800d0514	FUN_800d0514	generated		game-unsorted	symbol-or-address	game/unsorted/800d0514_FUN_800d0514.c	chunk_0021.c
800d05a8	FUN_800d05a8	FUN_800d05a8	generated		game-unsorted	symbol-or-address	game/unsorted/800d05a8_FUN_800d05a8.c	chunk_0022.c
800d06a8	FUN_800d06a8	FUN_800d06a8	generated		game-unsorted	symbol-or-address	game/unsorted/800d06a8_FUN_800d06a8.c	chunk_0022.c
800d06e4	FUN_800d06e4	FUN_800d06e4	generated		game-unsorted	symbol-or-address	game/unsorted/800d06e4_FUN_800d06e4.c	chunk_0022.c
800d0744	FUN_800d0744	FUN_800d0744	generated		game-unsorted	symbol-or-address	game/unsorted/800d0744_FUN_800d0744.c	chunk_0022.c
800d0814	FUN_800d0814	FUN_800d0814	generated		game-unsorted	symbol-or-address	game/unsorted/800d0814_FUN_800d0814.c	chunk_0022.c
800d0938	FUN_800d0938	FUN_800d0938	generated		game-unsorted	symbol-or-address	game/unsorted/800d0938_FUN_800d0938.c	chunk_0022.c
800d0980	FUN_800d0980	force-setup_candidate_800d0980	evidence-index		force-setup	evidence-topic	game/battle/force-setup/800d0980_force-setup_candidate_800d0980.c	chunk_0022.c
800d0a28	FUN_800d0a28	force-setup_candidate_800d0a28	evidence-index		force-setup	evidence-topic	game/battle/force-setup/800d0a28_force-setup_candidate_800d0a28.c	chunk_0022.c
800d0ac8	FUN_800d0ac8	force-setup_candidate_800d0ac8	evidence-index		force-setup	evidence-topic	game/battle/force-setup/800d0ac8_force-setup_candidate_800d0ac8.c	chunk_0022.c
800d0c20	FUN_800d0c20	FUN_800d0c20	generated		game-unsorted	symbol-or-address	game/unsorted/800d0c20_FUN_800d0c20.c	chunk_0022.c
800d0c50	FUN_800d0c50	FUN_800d0c50	generated		game-unsorted	symbol-or-address	game/unsorted/800d0c50_FUN_800d0c50.c	chunk_0022.c
800d0cb0	FUN_800d0cb0	FUN_800d0cb0	generated		game-unsorted	symbol-or-address	game/unsorted/800d0cb0_FUN_800d0cb0.c	chunk_0022.c
800d0cec	FUN_800d0cec	FUN_800d0cec	generated		game-unsorted	symbol-or-address	game/unsorted/800d0cec_FUN_800d0cec.c	chunk_0022.c
800d0d14	FUN_800d0d14	FUN_800d0d14	generated		game-unsorted	symbol-or-address	game/unsorted/800d0d14_FUN_800d0d14.c	chunk_0022.c
800d0d64	FUN_800d0d64	force-setup_candidate_800d0d64	evidence-index		force-setup	evidence-topic	game/battle/force-setup/800d0d64_force-setup_candidate_800d0d64.c	chunk_0022.c
800d0e7c	FUN_800d0e7c	knockback-targeting_candidate_800d0e7c	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/800d0e7c_knockback-targeting_candidate_800d0e7c.c	chunk_0022.c
800d0fb0	FUN_800d0fb0	force-setup_candidate_800d0fb0	evidence-index		force-setup	evidence-topic	game/battle/force-setup/800d0fb0_force-setup_candidate_800d0fb0.c	chunk_0022.c
800d10b4	FUN_800d10b4	force-setup_candidate_800d10b4	evidence-index		force-setup	evidence-topic	game/battle/force-setup/800d10b4_force-setup_candidate_800d10b4.c	chunk_0022.c
800d117c	FUN_800d117c	FUN_800d117c	generated		game-unsorted	symbol-or-address	game/unsorted/800d117c_FUN_800d117c.c	chunk_0022.c
800d11cc	FUN_800d11cc	force-setup_candidate_800d11cc	evidence-index		force-setup	evidence-topic	game/battle/force-setup/800d11cc_force-setup_candidate_800d11cc.c	chunk_0022.c
800d12b4	FUN_800d12b4	force-setup_candidate_800d12b4	evidence-index		force-setup	evidence-topic	game/battle/force-setup/800d12b4_force-setup_candidate_800d12b4.c	chunk_0022.c
800d1404	FUN_800d1404	force-setup_candidate_800d1404	evidence-index		force-setup	evidence-topic	game/battle/force-setup/800d1404_force-setup_candidate_800d1404.c	chunk_0022.c
800d14bc	FUN_800d14bc	force-setup_candidate_800d14bc	evidence-index		force-setup	evidence-topic	game/battle/force-setup/800d14bc_force-setup_candidate_800d14bc.c	chunk_0022.c
800d15d0	FUN_800d15d0	FUN_800d15d0	generated		game-unsorted	symbol-or-address	game/unsorted/800d15d0_FUN_800d15d0.c	chunk_0022.c
800d160c	FUN_800d160c	FUN_800d160c	generated		game-unsorted	symbol-or-address	game/unsorted/800d160c_FUN_800d160c.c	chunk_0022.c
800d1648	FUN_800d1648	force-setup_candidate_800d1648	evidence-index		force-setup	evidence-topic	game/battle/force-setup/800d1648_force-setup_candidate_800d1648.c	chunk_0022.c
800d1748	FUN_800d1748	force-setup_candidate_800d1748	evidence-index		force-setup	evidence-topic	game/battle/force-setup/800d1748_force-setup_candidate_800d1748.c	chunk_0022.c
800d1868	FUN_800d1868	force-setup_candidate_800d1868	evidence-index		force-setup	evidence-topic	game/battle/force-setup/800d1868_force-setup_candidate_800d1868.c	chunk_0022.c
800d195c	zz_00d195c_	zz_00d195c_	generated		game-unsorted	symbol-or-address	game/unsorted/800d195c_zz_00d195c.c	chunk_0022.c
800d1a74	FUN_800d1a74	FUN_800d1a74	generated		game-unsorted	symbol-or-address	game/unsorted/800d1a74_FUN_800d1a74.c	chunk_0022.c
800d1ac8	FUN_800d1ac8	force-setup_candidate_800d1ac8	evidence-index		force-setup	evidence-topic	game/battle/force-setup/800d1ac8_force-setup_candidate_800d1ac8.c	chunk_0022.c
800d1bf4	zz_00d1bf4_	zz_00d1bf4_	generated		game-unsorted	symbol-or-address	game/unsorted/800d1bf4_zz_00d1bf4.c	chunk_0022.c
800d1c04	FUN_800d1c04	FUN_800d1c04	generated		game-unsorted	symbol-or-address	game/unsorted/800d1c04_FUN_800d1c04.c	chunk_0022.c
800d1c24	FUN_800d1c24	movement-physics_candidate_800d1c24	evidence-index		movement-physics	evidence-topic	game/physics/movement/800d1c24_movement-physics_candidate_800d1c24.c	chunk_0022.c
800d1cbc	zz_00d1cbc_	zz_00d1cbc_	generated		game-unsorted	symbol-or-address	game/unsorted/800d1cbc_zz_00d1cbc.c	chunk_0022.c
800d1ce8	zz_00d1ce8_	zz_00d1ce8_	generated		game-unsorted	symbol-or-address	game/unsorted/800d1ce8_zz_00d1ce8.c	chunk_0022.c
800d1d24	zz_00d1d24_	challenge-menu-flow_candidate_800d1d24	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/800d1d24_challenge-menu-flow_candidate_800d1d24.c	chunk_0022.c
800d2094	zz_00d2094_	zz_00d2094_	generated		game-unsorted	symbol-or-address	game/unsorted/800d2094_zz_00d2094.c	chunk_0022.c
800d21dc	zz_00d21dc_	zz_00d21dc_	generated		game-unsorted	symbol-or-address	game/unsorted/800d21dc_zz_00d21dc.c	chunk_0022.c
800d235c	zz_00d235c_	challenge-menu-flow_candidate_800d235c	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/800d235c_challenge-menu-flow_candidate_800d235c.c	chunk_0022.c
800d2474	zz_00d2474_	zz_00d2474_	generated		game-unsorted	symbol-or-address	game/unsorted/800d2474_zz_00d2474.c	chunk_0022.c
800d25bc	zz_00d25bc_	zz_00d25bc_	generated		game-unsorted	symbol-or-address	game/unsorted/800d25bc_zz_00d25bc.c	chunk_0022.c
800d271c	zz_00d271c_	challenge-menu-flow_candidate_800d271c	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/800d271c_challenge-menu-flow_candidate_800d271c.c	chunk_0022.c
800d285c	zz_00d285c_	challenge-menu-flow_candidate_800d285c	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/800d285c_challenge-menu-flow_candidate_800d285c.c	chunk_0022.c
800d309c	zz_00d309c_	zz_00d309c_	generated		game-unsorted	symbol-or-address	game/unsorted/800d309c_zz_00d309c.c	chunk_0022.c
800d317c	FUN_800d317c	FUN_800d317c	generated		game-unsorted	symbol-or-address	game/unsorted/800d317c_FUN_800d317c.c	chunk_0022.c
800d31b8	FUN_800d31b8	challenge-menu-flow_candidate_800d31b8	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/800d31b8_challenge-menu-flow_candidate_800d31b8.c	chunk_0022.c
800d3260	FUN_800d3260	challenge-menu-flow_candidate_800d3260	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/800d3260_challenge-menu-flow_candidate_800d3260.c	chunk_0022.c
800d3914	FUN_800d3914	challenge-menu-flow_candidate_800d3914	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/800d3914_challenge-menu-flow_candidate_800d3914.c	chunk_0022.c
800d3be4	FUN_800d3be4	challenge-menu-flow_candidate_800d3be4	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/800d3be4_challenge-menu-flow_candidate_800d3be4.c	chunk_0022.c
800d3cf0	FUN_800d3cf0	challenge-menu-flow_candidate_800d3cf0	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/800d3cf0_challenge-menu-flow_candidate_800d3cf0.c	chunk_0022.c
800d3e14	FUN_800d3e14	FUN_800d3e14	generated		game-unsorted	symbol-or-address	game/unsorted/800d3e14_FUN_800d3e14.c	chunk_0022.c
800d3f4c	FUN_800d3f4c	FUN_800d3f4c	generated		game-unsorted	symbol-or-address	game/unsorted/800d3f4c_FUN_800d3f4c.c	chunk_0022.c
800d404c	FUN_800d404c	challenge-menu-flow_candidate_800d404c	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/800d404c_challenge-menu-flow_candidate_800d404c.c	chunk_0022.c
800d41f8	FUN_800d41f8	challenge-menu-flow_candidate_800d41f8	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/800d41f8_challenge-menu-flow_candidate_800d41f8.c	chunk_0022.c
800d4524	FUN_800d4524	challenge-menu-flow_candidate_800d4524	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/800d4524_challenge-menu-flow_candidate_800d4524.c	chunk_0022.c
800d46a0	FUN_800d46a0	FUN_800d46a0	generated		game-unsorted	symbol-or-address	game/unsorted/800d46a0_FUN_800d46a0.c	chunk_0022.c
800d474c	FUN_800d474c	FUN_800d474c	generated		game-unsorted	symbol-or-address	game/unsorted/800d474c_FUN_800d474c.c	chunk_0022.c
800d4794	zz_00d4794_	zz_00d4794_	generated		game-unsorted	symbol-or-address	game/unsorted/800d4794_zz_00d4794.c	chunk_0022.c
800d4810	FUN_800d4810	challenge-menu-flow_candidate_800d4810	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/800d4810_challenge-menu-flow_candidate_800d4810.c	chunk_0022.c
800d49a8	FUN_800d49a8	challenge-menu-flow_candidate_800d49a8	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/800d49a8_challenge-menu-flow_candidate_800d49a8.c	chunk_0022.c
800d4b98	FUN_800d4b98	FUN_800d4b98	generated		game-unsorted	symbol-or-address	game/unsorted/800d4b98_FUN_800d4b98.c	chunk_0022.c
800d4c34	FUN_800d4c34	FUN_800d4c34	generated		game-unsorted	symbol-or-address	game/unsorted/800d4c34_FUN_800d4c34.c	chunk_0022.c
800d4cf0	FUN_800d4cf0	movement-physics_candidate_800d4cf0	evidence-index		movement-physics	evidence-topic	game/physics/movement/800d4cf0_movement-physics_candidate_800d4cf0.c	chunk_0022.c
800d4e70	FUN_800d4e70	FUN_800d4e70	generated		game-unsorted	symbol-or-address	game/unsorted/800d4e70_FUN_800d4e70.c	chunk_0022.c
